word	raw_frequency	relative_frequency	zipf	number_of_letters	orth_neighbor_size	avg_orth_neighbor_freq	IPA_original	IPA	phon_neighbor_size	avg_phon_neighbor_freq	phonographic_distance
smothered	937	4.42899823301405	3.6463055070193713	9	2.95	3.944984898943338	smʌðɚd	smʌðɚd	2.65	4.063874580855233	0.22736590430000075
mach	937	4.42899823301405	3.6463055070193713	4	1.3	4.189388726207258	mɑːk	mɑːk	1.0	3.6956129069819097	0.020649448705618356
lain	936	4.424271447279776	3.645841764869698	4	1.05	4.544597183027632	leɪn	leɪn	1.0	4.000120958727085	0.0034689779957490516
divorcing	936	4.424271447279776	3.645841764869698	9	3.5	3.9570158714701207	dᵻvoːɹsɪŋ	dᵻvoːɹsɪŋ	3.4	4.17071289750332	0.3078160463643654
circulate	936	4.424271447279776	3.645841764869698	9	3.1	4.032402752443379	sɜːkjʊleɪt	sɜːkjʊleɪt	3.65	3.7861720044792087	0.29459326468451835
snowed	936	4.424271447279776	3.645841764869698	6	1.85	3.9853162418288313	snoʊd	snoʊd	1.55	4.091876774436984	0.08958137687666737
inspected	936	4.424271447279776	3.645841764869698	9	2.65	4.17244636994778	ɪnspɛktᵻd	ɪnspɛktᵻd	2.55	4.265442676144447	0.2013150165815202
ditching	936	4.424271447279776	3.645841764869698	8	2.0	3.869276363482344	dɪtʃɪŋ	dɪtʃɪŋ	1.8	3.9026432825965793	0.11411685282817781
dominance	936	4.424271447279776	3.645841764869698	9	3.25	3.922095095948612	dɑːmɪnəns	dɑːmɪnəns	3.3	3.955846902610922	0.2851107225031981
autobiography	936	4.424271447279776	3.645841764869698	13	5.9	3.917816104953819	ɔːɾoʊbaɪɑːɡɹəfi	ɔːɾoʊbaɪɑːɡɹəfi	7.95	3.6805182046165847	0.7297256317964397
granddaddy	936	4.424271447279776	3.645841764869698	10	4.4	4.228527266418681	ɡɹændædi	ɡɹændædi	2.8	4.044823724622136	0.3307643989685057
piazza	936	4.424271447279776	3.645841764869698	6	2.8	3.6976783540950144	paɪəzə	paɪəzə	2.55	3.98878272421936	0.21147488414136612
disoriented	935	4.419544661545504	3.645377527004111	11	3.95	3.793569386115563	dɪsoːɹiəntᵻd	dɪsoːɹiəntᵻd	5.25	3.802052873435408	0.44305573465327475
gilles	935	4.419544661545504	3.645377527004111	6	1.85	3.942715689426056	dʒɪlz	dʒɪlz	1.75	3.813163830610011	0.10101984898802398
flannel	935	4.419544661545504	3.645377527004111	7	2.75	4.012102666431601	flænəl	flænəl	2.5	4.004875578721349	0.20521230643236718
toxicology	935	4.419544661545504	3.645377527004111	10	4.4	3.8399511589601034	tɑːksɪkɑːlədʒi	tɑːksɪkɑːlədʒi	5.65	3.766537082218054	0.4969420058378861
fortified	935	4.419544661545504	3.645377527004111	9	3.05	3.9137253820332583	fɔːɹɾᵻfaɪd	fɔːɹɾᵻfaɪd	3.7	3.752050827430241	0.2938967893190853
vanishes	935	4.419544661545504	3.645377527004111	8	2.65	3.8253973597044975	vænɪʃᵻz	vænɪʃᵻz	2.7	3.920728390278016	0.20988559230411086
fliers	935	4.419544661545504	3.645377527004111	6	1.8	4.0188543382177135	flaɪɚz	flaɪɚz	1.65	4.330190129766867	0.09190136914773103
possessive	935	4.419544661545504	3.645377527004111	10	3.45	3.986011299030215	pəzɛsɪv	pəzɛsɪv	3.1	4.080788521821632	0.2870553710330132
chardonnay	935	4.419544661545504	3.645377527004111	10	4.7	3.7686718009014464	ʃɑːɹdəneɪ	ʃɑːɹdəneɪ	3.1	3.883647690385165	0.3682291466051375
mattresses	935	4.419544661545504	3.645377527004111	10	3.35	3.943570453695172	mætɹəsᵻz	mætɹəsᵻz	3.2	4.008499646549978	0.2861405878621513
peppermint	935	4.419544661545504	3.645377527004111	10	4.3	4.048948477541243	pɛpɚmɪnt	pɛpɚmɪnt	3.95	3.958539441518409	0.3934309352728366
watt	935	4.419544661545504	3.645377527004111	4	1.55	4.211631961653152	wɑːt	wɑːt	1.0	4.1051961344041015	0.03756514969262124
irritate	935	4.419544661545504	3.645377527004111	8	2.7	3.871607638728147	ɪɹᵻteɪt	ɪɹᵻteɪt	2.6	4.018534867130961	0.20758142000075958
verb	934	4.41481787581123	3.644912792361686	4	1.75	3.9064882760993385	vɜːb	vɜːb	1.55	4.003182198131086	0.08277842526207396
mumbo	934	4.41481787581123	3.644912792361686	5	1.8	3.957096874310015	mʌmboʊ	mʌmboʊ	2.25	3.610202382282464	0.12562990971788524
rhys	934	4.41481787581123	3.644912792361686	4	1.95	4.230381219346468	ɹiːs	ɹiːs	1.0	4.037273898106891	0.06410886850065388
peralta	934	4.41481787581123	3.644912792361686	7	2.9	3.945185647655249	pəɹæltə	pəɹæltə	3.8	3.9481498727868183	0.28888309953668867
harboring	934	4.41481787581123	3.644912792361686	9	3.05	3.7506020879006137	hɑːɹbɚɹɪŋ	hɑːɹbɚɹɪŋ	3.25	3.875721674784624	0.26858362752614945
insubordination	934	4.41481787581123	3.644912792361686	15	5.9	3.7012380734906913	ɪnsəboːɹdᵻneɪʃən	ɪnsəboːɹdᵻneɪʃən	7.4	3.833044957554338	0.6994489332634415
moles	934	4.41481787581123	3.644912792361686	5	1.3	4.114042867450754	moʊlz	moʊlz	1.15	3.921687694571691	0.029192490607116168
mermaids	934	4.41481787581123	3.644912792361686	8	3.1	3.987174196900265	mɜːmeɪdz	mɜːmeɪdz	3.35	4.029397193336616	0.2776927243537998
sickly	934	4.41481787581123	3.644912792361686	6	1.9	4.029762650998952	sɪkli	sɪkli	1.95	3.782007606627179	0.11580105877673745
waive	934	4.41481787581123	3.644912792361686	5	1.8	4.504312390290442	weɪv	weɪv	1.0	4.212756792369633	0.05422795743352362
perceptive	934	4.41481787581123	3.644912792361686	10	3.35	3.9919559469358257	pɚsɛptɪv	pɚsɛptɪv	3.3	3.844619081437064	0.29190490730189866
hollering	934	4.41481787581123	3.644912792361686	9	2.9	3.747962236815952	hɑːlɚɹɪŋ	hɑːlɚɹɪŋ	2.8	3.822472559287339	0.23264487001811504
strangulation	934	4.41481787581123	3.644912792361686	13	4.7	3.829066748272269	stɹæŋɡjʊleɪʃən	stɹæŋɡjʊleɪʃən	5.6	3.8858674430642246	0.5151762403849398
assert	934	4.41481787581123	3.644912792361686	6	2.0	4.28704775419351	ɐsɜːt	ɐsɜːt	1.9	4.158437188272927	0.1198302272461759
attributed	934	4.41481787581123	3.644912792361686	10	3.6	4.0201363353321256	ɐtɹɪbjuːɾᵻd	ɐtɹɪbjuːɾᵻd	4.5	3.787954996825467	0.37694194905098916
pilate	934	4.41481787581123	3.644912792361686	6	1.8	4.224355008479212	pɪleɪt	pɪleɪt	1.85	4.3332315953032765	0.10325130763514152
gracefully	934	4.41481787581123	3.644912792361686	10	3.9	4.041093152444498	ɡɹeɪsfəli	ɡɹeɪsfəli	3.25	3.8793118310357606	0.32572962962049606
kwok	934	4.41481787581123	3.644912792361686	4	1.85	3.8258218140255034	kwɑːk	kwɑːk	1.6	3.9146635151656257	0.09245148270433987
sas	933	4.410091090076956	3.6444475598780928	3	1.0	4.059680204477739	sæs	sæs	1.0	3.990775385365541	0.0
jeweler	933	4.410091090076956	3.6444475598780928	7	2.65	3.794304381210876	dʒuːəlɚ	dʒuːəlɚ	2.35	4.108553568215985	0.18979739537262869
relocated	933	4.410091090076956	3.6444475598780928	9	2.75	4.067671905210068	ɹᵻloʊkeɪɾᵻd	ɹᵻloʊkeɪɾᵻd	4.2	3.834031005666546	0.2999117694373648
coordinating	933	4.410091090076956	3.6444475598780928	12	4.3	3.834531600976824	koʊɔːɹdɪneɪɾɪŋ	koʊɔːɹdɪneɪɾɪŋ	6.0	3.724308225974755	0.5089944675144163
prophecies	933	4.410091090076956	3.6444475598780928	10	3.75	4.013071170527738	pɹɑːfəsiz	pɹɑːfəsiz	3.6	4.009914039250317	0.3362364196149319
pliers	933	4.410091090076956	3.6444475598780928	6	1.9	4.062275255367188	plaɪɚz	plaɪɚz	1.75	4.10671499169346	0.10443969574055921
flier	933	4.410091090076956	3.6444475598780928	5	1.85	4.091344656956424	flaɪɚ	flaɪɚ	1.4	4.09018732557647	0.08092838038868262
stafford	933	4.410091090076956	3.6444475598780928	8	3.0	4.298140481618889	stæfɚd	stæfɚd	2.2	4.038118163417514	0.20429994261317097
treadmill	933	4.410091090076956	3.6444475598780928	9	3.9	3.920628201161297	tɹɛdmɪl	tɹɛdmɪl	2.95	3.868977756219658	0.30785826922455944
injecting	932	4.405364304342684	3.6439818284855754	9	2.6	3.8680266301192487	ɪndʒɛktɪŋ	ɪndʒɛktɪŋ	2.9	3.8286213342566073	0.21776738690032274
geologist	932	4.405364304342684	3.6439818284855754	9	3.4	3.899674928742022	dʒɪɑːlədʒɪst	dʒɪɑːlədʒɪst	4.25	3.8073415991355417	0.3490184921052994
kee	932	4.405364304342684	3.6439818284855754	3	1.0	4.076996642127165	kiː	kiː	1.0	3.945807088141565	0.0
sicker	932	4.405364304342684	3.6439818284855754	6	1.7	3.89491141874298	sɪkɚ	sɪkɚ	1.05	3.88534847919872	0.05051757989667437
subordinates	932	4.405364304342684	3.6439818284855754	12	5.05	3.74455934833909	sʌboːɹdᵻnəts	sʌboːɹdᵻnəts	5.6	4.017958400682064	0.5393293805038685
unchanged	932	4.405364304342684	3.6439818284855754	9	2.85	4.095270434493821	ʌntʃeɪndʒd	ʌntʃeɪndʒd	3.6	4.349483776872381	0.2743074467109712
paloma	932	4.405364304342684	3.6439818284855754	6	2.25	3.73208725280819	pæloʊmə	pæloʊmə	2.85	3.677379825677894	0.19053568930153714
xing	931	4.40063751860841	3.643515597112936	4	1.1	4.357926041923045	zɪŋ	zɪŋ	1.0	4.054735780904463	0.006926855176519928
accountants	931	4.40063751860841	3.643515597112936	11	4.25	4.083549133196125	ɐkaʊntənts	ɐkaʊntənts	3.6	4.155637578131506	0.36949629482058444
mislead	931	4.40063751860841	3.643515597112936	7	2.75	4.006869774334748	mɪsliːd	mɪsliːd	2.7	3.949342785513809	0.21671322892341083
ryong	931	4.40063751860841	3.643515597112936	5	1.85	3.913261382938147	ɹaɪɑːŋ	ɹaɪɑːŋ	2.35	3.957287926391533	0.13468761676236457
ignores	931	4.40063751860841	3.643515597112936	7	2.75	3.8398698732468297	ɪɡnoːɹz	ɪɡnoːɹz	2.75	3.906465031677768	0.21957252104718197
cali	931	4.40063751860841	3.643515597112936	4	1.4	4.097436881649717	kɑːli	kɑːli	1.0	3.5598570476905658	0.0274468159977251
montecito	931	4.40063751860841	3.643515597112936	9	4.0	4.043528669145582	mɔntɪsiːɾoʊ	mɔntɪsiːɾoʊ	5.2	3.633010016393656	0.44385051472606574
rebekah	931	4.40063751860841	3.643515597112936	7	3.3	4.160334174064934	ɹᵻbɛkə	ɹᵻbɛkə	2.9	3.964500830536816	0.2653641444135673
allegation	931	4.40063751860841	3.643515597112936	10	3.4	3.9278006221674486	ælɪɡeɪʃən	ælɪɡeɪʃən	2.55	3.8673340958524287	0.2513375652739638
tintin	931	4.40063751860841	3.643515597112936	6	2.55	3.8181796495827705	tɪntɪn	tɪntɪn	2.75	3.8082746101572353	0.20585057506070198
bellows	931	4.40063751860841	3.643515597112936	7	2.3	4.127971750428443	bɛloʊz	bɛloʊz	1.85	4.121603584903024	0.1372745894259933
nia	931	4.40063751860841	3.643515597112936	3	1.0	3.680804220192641	niə	niə	1.4	3.8095191000002218	0.022210890964524267
holdup	931	4.40063751860841	3.643515597112936	6	2.7	4.2408058846431125	hoʊldʌp	hoʊldʌp	2.55	4.186285674635233	0.2047105866941236
nestor	931	4.40063751860841	3.643515597112936	6	2.0	3.889380089846577	nɛstɚ	nɛstɚ	1.45	3.965821660393471	0.09390054332855466
uhi	931	4.40063751860841	3.643515597112936	3	1.3	4.182412028068688	juːhaɪ	juːhaɪ	2.55	3.677969119439261	0.10595645448420309
bedrock	931	4.40063751860841	3.643515597112936	7	2.85	4.013414328303359	bɛdɹɑːk	bɛdɹɑːk	2.8	3.8464622053996713	0.229247303337598
longtime	931	4.40063751860841	3.643515597112936	8	3.5	4.133458160476688	lɔŋtaɪm	lɔŋtaɪm	3.15	3.905341211689188	0.2933137522234345
clusters	930	4.395910732874136	3.643048864685528	8	2.5	3.8517991773631537	klʌstɚz	klʌstɚz	2.55	3.833967423023631	0.1910737576627197
glittering	930	4.395910732874136	3.643048864685528	10	2.6	3.83981413569846	ɡlɪɾɚɹɪŋ	ɡlɪɾɚɹɪŋ	2.5	3.770497748088415	0.19504839040185235
guerrillas	930	4.395910732874136	3.643048864685528	10	4.4	3.8363181246673697	ɡɛɹɪləz	ɡɛɹɪləz	2.6	3.762743456729792	0.318359934456464
revise	930	4.395910732874136	3.643048864685528	6	1.85	4.177746263551072	ɹᵻvaɪz	ɹᵻvaɪz	1.85	3.954473407892871	0.10669763960200172
laird	930	4.395910732874136	3.643048864685528	5	1.8	4.666815666888499	lɛɹd	lɛɹd	1.45	4.083963716370531	0.08044014876983889
mok	930	4.395910732874136	3.643048864685528	3	1.0	3.944324666315462	mɑːk	mɑːk	1.0	3.6956129069819097	0.0
nationality	930	4.395910732874136	3.643048864685528	11	3.85	3.986531593610352	næʃənælᵻɾi	næʃənælᵻɾi	4.55	3.98084018071952	0.39720379508580966
messin	930	4.395910732874136	3.643048864685528	6	1.9	4.288490731173289	mɛsɪn	mɛsɪn	1.85	3.708614242600609	0.1101339676391726
spruce	930	4.395910732874136	3.643048864685528	6	2.15	4.270268242609502	spɹuːs	spɹuːs	2.0	4.066298842458055	0.13578092426508778
stow	930	4.395910732874136	3.643048864685528	4	1.65	4.569712111849934	stoʊ	stoʊ	1.35	3.955052984957968	0.06451871722911387
kindest	930	4.395910732874136	3.643048864685528	7	2.55	4.155023000534794	kaɪndɪst	kaɪndɪst	2.85	3.9397904144968434	0.21149001083119728
saito	930	4.395910732874136	3.643048864685528	5	1.9	3.984450445294299	seɪɾoʊ	seɪɾoʊ	2.1	3.633152341408664	0.12425157247736879
galloping	930	4.395910732874136	3.643048864685528	9	3.05	3.96242837125072	ɡæləpɪŋ	ɡæləpɪŋ	2.9	4.009028401803922	0.24856149196433036
pharrell	929	4.391183947139863	3.6425816301252345	8	3.15	3.826165121204382	fæɹəl	fæɹəl	1.6	3.883467535792646	0.17773924005898825
census	929	4.391183947139863	3.6425816301252345	6	2.45	4.194812920963974	sɛnsəs	sɛnsəs	1.95	3.9549098492244994	0.15314171336305402
zeppelin	929	4.391183947139863	3.6425816301252345	8	3.9	3.877116286852544	zɛpɪlɪn	zɛpɪlɪn	3.75	3.680551359276547	0.35501973017826266
cabe	929	4.391183947139863	3.6425816301252345	4	1.1	4.487033856467477	keɪb	keɪb	1.1	4.142285148177665	0.012558278703381715
perpetrators	929	4.391183947139863	3.6425816301252345	12	4.5	3.826113040175137	pɜːpɪtɹeɪɾɚz	pɜːpɪtɹeɪɾɚz	5.15	3.694462714745343	0.47599852450056224
cleavage	929	4.391183947139863	3.6425816301252345	8	3.5	4.41149779138348	kliːvɪdʒ	kliːvɪdʒ	3.3	4.31851749864095	0.30203342851776976
fantasize	929	4.391183947139863	3.6425816301252345	9	3.65	3.810346360846677	fæntɐsaɪz	fæntɐsaɪz	3.75	3.817938854137875	0.3381108185411777
fib	929	4.391183947139863	3.6425816301252345	3	1.3	3.9667565959833695	fɪb	fɪb	1.3	4.085402397675763	0.037670065691611014
extinguished	929	4.391183947139863	3.6425816301252345	12	5.0	4.003509563761492	ɛkstɪŋɡwɪʃt	ɛkstɪŋɡwɪʃt	4.85	3.9182017896407744	0.4927259958960687
pesky	929	4.391183947139863	3.6425816301252345	5	1.95	4.050308868893255	pɛski	pɛski	2.0	3.952351251755947	0.1220754469696916
hock	929	4.391183947139863	3.6425816301252345	4	1.2	4.387618983117113	hɑːk	hɑːk	1.0	3.669968618600884	0.013809728986132965
crowe	929	4.391183947139863	3.6425816301252345	5	1.65	4.336437884201981	kɹoʊ	kɹoʊ	1.1	4.029162651833053	0.05008534800211924
inuyasha	929	4.391183947139863	3.6425816301252345	8	3.95	3.806646188960269	ɪnaɪæʃə	ɪnaɪæʃə	3.65	3.89931351041056	0.3525540889904997
sickbay	929	4.391183947139863	3.6425816301252345	7	2.95	3.896061136017997	sɪkbeɪ	sɪkbeɪ	3.0	3.621860078673959	0.24750240987795047
mckenna	928	4.38645716140559	3.642113892350455	7	3.15	3.933830874898727	məkɛnə	məkɛnə	2.8	3.8483016070621674	0.24950218846096994
phelps	928	4.38645716140559	3.642113892350455	6	2.4	3.761553765855935	fɛlps	fɛlps	1.85	3.972469779859086	0.14396549113067544
aida	928	4.38645716140559	3.642113892350455	4	1.6	3.993127248227769	eɪdə	eɪdə	1.5	4.021549625288304	0.069663462324996
holodeck	928	4.38645716140559	3.642113892350455	8	3.8	4.178372125846484	hɑːloʊdək	hɑːloʊdək	3.95	3.8944717504037385	0.3597755438432612
pawns	928	4.38645716140559	3.642113892350455	5	1.6	3.9857834449297194	pɔːnz	pɔːnz	1.6	3.846255941117783	0.07532659968687148
merle	928	4.38645716140559	3.642113892350455	5	1.9	4.162527438884731	mɜːl	mɜːl	1.4	4.265525693989856	0.08428990635497458
unrealistic	928	4.38645716140559	3.642113892350455	11	4.65	3.763537503272679	ʌnɹiːəlɪstɪk	ʌnɹiːəlɪstɪk	5.35	3.696821643640511	0.49764770275069564
distressing	928	4.38645716140559	3.642113892350455	11	3.45	3.9528344152536	dɪstɹɛsɪŋ	dɪstɹɛsɪŋ	3.15	4.0632308979679	0.2899671571637817
pointer	927	4.381730375671317	3.6416456502760894	7	2.05	4.198402257411166	pɔɪntɚ	pɔɪntɚ	1.9	4.116690239528046	0.1232451988258403
blackouts	927	4.381730375671317	3.6416456502760894	9	3.55	3.7387998450502735	blækaʊts	blækaʊts	3.3	3.848588045126543	0.3053931126864171
deadliest	927	4.381730375671317	3.6416456502760894	9	3.2	3.892585850202441	dɛdliɪst	dɛdliɪst	3.25	3.845497457808423	0.2788432309861663
proofs	927	4.381730375671317	3.6416456502760894	6	2.0	4.139492982057418	pɹuːfs	pɹuːfs	1.9	4.0839637729168965	0.1198302272461759
ravioli	927	4.381730375671317	3.6416456502760894	7	3.0	3.944066274048226	ɹævɪoʊli	ɹævɪoʊli	3.65	4.01021175342043	0.2876125163493349
poorest	927	4.381730375671317	3.6416456502760894	7	2.65	4.244916450884324	pʊɹɹɪst	pʊɹɹɪst	2.7	4.095117912718785	0.20988559230411086
ofit	927	4.381730375671317	3.6416456502760894	4	1.8	4.510417967936073	ɑːfɪt	ɑːfɪt	1.85	4.109464034398794	0.10325130763514152
orchestrated	927	4.381730375671317	3.6416456502760894	12	4.65	3.916464467386608	ɔːɹkᵻstɹeɪɾᵻd	ɔːɹkᵻstɹeɪɾᵻd	5.45	3.931458662717288	0.5032819339222006
bribing	926	4.377003589937043	3.6411769028135272	7	2.0	4.295982499011105	bɹaɪbɪŋ	bɹaɪbɪŋ	2.0	4.277072289915432	0.12551645928242816
obstinate	926	4.377003589937043	3.6411769028135272	9	3.9	3.866261281862908	ɑːbstᵻnət	ɑːbstᵻnət	4.6	4.01300372670301	0.40348369544669827
seasick	926	4.377003589937043	3.6411769028135272	7	2.95	4.298490047408963	siːsɪk	siːsɪk	2.1	3.753531866395523	0.19507903423159131
spineless	926	4.377003589937043	3.6411769028135272	9	3.1	3.80490659196474	spaɪnləs	spaɪnləs	2.8	4.106911798321802	0.24614790479337434
hunchback	926	4.377003589937043	3.6411769028135272	9	4.5	3.9707340912889166	hʌntʃbæk	hʌntʃbæk	3.9	3.840928677560129	0.4037206480887773
nitro	926	4.377003589937043	3.6411769028135272	5	1.95	3.735819891017575	naɪtɹoʊ	naɪtɹoʊ	2.45	3.719865057935742	0.14726539122548069
bertrand	926	4.377003589937043	3.6411769028135272	8	2.95	4.014623540447171	bɜːtɹænd	bɜːtɹænd	3.45	4.022575798241197	0.2729509588612369
canton	926	4.377003589937043	3.6411769028135272	6	1.6	3.750714973755972	kæntɑːn	kæntɑːn	2.45	3.6342687165989753	0.12238424228276927
replacements	926	4.377003589937043	3.6411769028135272	12	4.3	3.9457034467338112	ɹᵻpleɪsmənts	ɹᵻpleɪsmənts	4.35	4.043312324888746	0.4166821131554865
incest	926	4.377003589937043	3.6411769028135272	6	1.9	4.091184480298038	ɪnsɛst	ɪnsɛst	1.85	4.028994286816057	0.1101339676391726
huntington	926	4.377003589937043	3.6411769028135272	10	4.0	3.911380242104279	hʌntɪŋtən	hʌntɪŋtən	3.85	3.87426606902446	0.3675411862005761
